0,1,2
1162.0,657.0,3.5
727.0,84.0,2.5
1196.0,7.0,2.5
1491.0,10.0,3.5
628.0,211.0,3.5
626.0,205.0,3.0
1055.0,220.0,3.5
1464.0,12.0,3.5
694.0,400.0,4.0
1375.0,205.0,4.0
685.0,243.0,2.0
840.0,121.0,3.5
79.0,502.0,2.5
712.0,220.0,3.5
590.0,12.0,1.0
128.0,8.0,3.5
437.0,246.0,2.0
29.0,297.0,3.5
218.0,235.0,1.0
165.0,798.0,3.5
831.0,377.0,2.5
1199.0,253.0,3.5
464.0,211.0,4.0
1355.0,594.0,0.5
685.0,253.0,0.5
457.0,249.0,2.5
1318.0,248.0,4.0
184.0,342.0,4.0
272.0,765.0,1.5
1255.0,968.0,3.5
681.0,236.0,3.5
3.0,58.0,4.0
1132.0,246.0,3.5
1132.0,215.0,4.0
272.0,998.0,2.5
1249.0,204.0,3.5
347.0,55.0,4.0
1370.0,217.0,3.0
1060.0,13.0,2.0
1483.0,216.0,2.0
591.0,697.0,4.0
1483.0,214.0,3.0
1296.0,255.0,3.5
1289.0,121.0,2.5
1444.0,253.0,0.5
1302.0,10.0,4.0
1099.0,250.0,3.0
1453.0,17.0,3.0
313.0,215.0,3.0
12.0,2.0,3.5
1153.0,805.0,4.0
942.0,213.0,3.0
1246.0,243.0,4.0
1193.0,207.0,1.5
395.0,249.0,1.0
776.0,214.0,2.5
1352.0,247.0,2.5
1130.0,220.0,2.5
1452.0,1.0,2.0
908.0,12.0,3.5
1065.0,609.0,4.0
548.0,206.0,2.5
163.0,3.0,3.5
83.0,10.0,3.0
952.0,250.0,4.0
1396.0,248.0,1.5
671.0,1012.0,3.5
13.0,218.0,3.0
1117.0,7.0,4.0
299.0,7.0,3.5
53.0,253.0,3.0
1209.0,5.0,2.5
747.0,234.0,3.5
429.0,213.0,3.5
319.0,245.0,3.0
760.0,250.0,1.5
1286.0,217.0,3.0
1320.0,7.0,4.0
845.0,876.0,2.0
533.0,220.0,3.5
406.0,250.0,4.0
1249.0,36.0,0.5
933.0,1.0,2.0
1489.0,4.0,4.0
984.0,2.0,4.0
891.0,8.0,2.5
1173.0,202.0,4.0
820.0,236.0,4.0
1109.0,234.0,1.5
845.0,206.0,4.0
185.0,244.0,3.5
622.0,8.0,3.0
502.0,5.0,2.5
943.0,241.0,0.5
830.0,484.0,4.0
818.0,213.0,4.0
925.0,234.0,3.5
350.0,84.0,3.5
1406.0,477.0,3.5
540.0,250.0,3.0
987.0,214.0,2.5
746.0,246.0,4.0
764.0,134.0,3.0
1462.0,211.0,2.5
869.0,3.0,4.0
161.0,729.0,2.5
539.0,236.0,3.0
1149.0,447.0,4.0
200.0,257.0,2.5
702.0,1062.0,2.5
747.0,251.0,2.0
270.0,13.0,4.0
273.0,2.0,3.5
1385.0,6.0,3.0
528.0,391.0,4.0
1184.0,11.0,4.0
1158.0,247.0,3.5
155.0,213.0,2.0
1225.0,211.0,3.5
947.0,9.0,4.0
1261.0,210.0,3.0
1423.0,245.0,3.5
827.0,4.0,3.0
544.0,84.0,4.0
1333.0,1991.0,2.5
946.0,6.0,2.0
986.0,236.0,4.0
613.0,212.0,1.5
842.0,519.0,3.0
638.0,5.0,4.0
519.0,220.0,3.0
1425.0,207.0,2.5
638.0,17.0,2.0
1369.0,12.0,2.5
835.0,4.0,4.0
1342.0,233.0,3.5
1385.0,243.0,4.0
969.0,286.0,4.0
848.0,1274.0,3.0
1338.0,219.0,2.5
1485.0,9.0,3.5
291.0,217.0,3.5
1466.0,1222.0,3.0
1292.0,255.0,2.5
1492.0,6.0,4.0
568.0,213.0,3.0
723.0,206.0,3.5
335.0,205.0,3.0
278.0,410.0,3.0
425.0,2.0,4.0
124.0,212.0,2.0
1386.0,239.0,2.5
658.0,239.0,3.0
1287.0,675.0,4.0
1502.0,2.0,3.0
1312.0,207.0,3.0
1457.0,253.0,4.0
938.0,207.0,3.5
1122.0,212.0,3.5
784.0,233.0,3.0
3.0,135.0,3.5
980.0,239.0,3.0
1451.0,254.0,3.0
547.0,3.0,3.5
1433.0,2.0,4.0
951.0,13.0,4.0
53.0,243.0,3.5
1084.0,218.0,4.0
250.0,205.0,1.5
603.0,207.0,2.5
1430.0,250.0,2.0
728.0,7.0,3.5
1040.0,781.0,3.0
906.0,7.0,4.0
571.0,257.0,3.5
362.0,9.0,3.0
1046.0,253.0,3.0
344.0,11.0,3.5
920.0,205.0,3.5
1255.0,239.0,3.5
1209.0,2.0,3.0
310.0,116.0,1.0
891.0,1198.0,2.5
845.0,217.0,4.0
270.0,249.0,2.5
878.0,211.0,4.0
1226.0,9.0,2.0
987.0,253.0,2.5
1202.0,8.0,1.5
1033.0,832.0,0.5
1069.0,207.0,3.0
988.0,211.0,2.0
583.0,239.0,2.5
760.0,220.0,1.0
669.0,17.0,3.0
1476.0,244.0,4.0
452.0,233.0,3.5
1407.0,557.0,3.0
451.0,255.0,2.0
661.0,254.0,1.5
1060.0,1116.0,2.0
519.0,236.0,3.0
1188.0,9.0,4.0
401.0,212.0,3.5
1152.0,5.0,4.0
1435.0,545.0,3.0
250.0,84.0,1.5
1046.0,214.0,4.0
171.0,241.0,3.5
1286.0,12.0,3.0
999.0,235.0,1.5
1304.0,220.0,3.0
349.0,216.0,1.5
1212.0,1126.0,1.0
385.0,10.0,2.0
573.0,219.0,3.5
3.0,59.0,4.0
675.0,9.0,3.5
202.0,211.0,3.0
1123.0,2.0,3.0
900.0,9.0,2.0
795.0,1.0,3.5
280.0,205.0,3.5
79.0,414.0,4.0
1003.0,250.0,2.0
661.0,5.0,3.0
1271.0,205.0,2.0
300.0,270.0,1.0
421.0,220.0,3.0
1249.0,1964.0,2.0
485.0,121.0,3.5
1335.0,210.0,3.5
518.0,2.0,4.0
647.0,665.0,4.0
412.0,3.0,4.0
921.0,12.0,4.0
1336.0,2029.0,2.5
685.0,17.0,0.5
21.0,210.0,2.5
609.0,207.0,1.5
1091.0,11.0,4.0
169.0,219.0,2.5
1361.0,11.0,3.0
1491.0,1952.0,2.5
547.0,10.0,3.5
534.0,1.0,4.0
586.0,216.0,3.5
485.0,6.0,4.0
1215.0,216.0,3.5
760.0,212.0,2.0
1173.0,1869.0,4.0
139.0,121.0,2.5
1158.0,2.0,3.5
786.0,3.0,4.0
455.0,233.0,4.0
1060.0,717.0,4.0
1034.0,1822.0,3.0
747.0,9.0,2.0
846.0,236.0,2.5
1074.0,1.0,2.5
1093.0,216.0,4.0
854.0,243.0,4.0
638.0,8.0,2.5
29.0,299.0,4.0
271.0,249.0,1.0
865.0,213.0,3.0
906.0,17.0,4.0
826.0,245.0,4.0
1112.0,11.0,3.0
395.0,219.0,2.5
365.0,220.0,2.0
1189.0,423.0,1.0
729.0,245.0,2.5
674.0,2.0,4.0
1451.0,11.0,4.0
316.0,1146.0,3.0
1446.0,11.0,3.0
1293.0,216.0,4.0
1234.0,5.0,3.5
1060.0,687.0,3.5
424.0,255.0,3.5
171.0,4.0,4.0
1162.0,245.0,2.5
79.0,409.0,2.5
1065.0,211.0,3.0
509.0,11.0,2.5
1022.0,1.0,3.5
1486.0,244.0,3.5
155.0,211.0,3.0
1502.0,12.0,2.0
790.0,1537.0,4.0
209.0,4.0,4.0
725.0,726.0,3.0
815.0,213.0,3.0
1432.0,584.0,3.5
1438.0,84.0,2.5
1448.0,10.0,3.0
34.0,7.0,4.0
618.0,2.0,3.0
572.0,11.0,4.0
1486.0,4.0,4.0
1153.0,504.0,3.5
147.0,12.0,4.0
662.0,257.0,2.5
382.0,1.0,4.0
1406.0,1357.0,3.0
1130.0,213.0,2.5
641.0,7.0,4.0
1304.0,10.0,2.0
1457.0,246.0,4.0
695.0,255.0,3.0
1050.0,245.0,2.0
1039.0,468.0,3.5
1433.0,1.0,3.5
830.0,307.0,2.5
1501.0,246.0,3.0
1425.0,233.0,0.5
1363.0,251.0,2.5
852.0,234.0,2.0
817.0,212.0,3.5
616.0,1059.0,4.0
549.0,244.0,2.5
1438.0,12.0,4.0
740.0,11.0,3.5
1002.0,233.0,1.5
715.0,207.0,3.5
839.0,424.0,4.0
928.0,12.0,4.0
248.0,11.0,3.5
1137.0,17.0,4.0
300.0,1066.0,4.0
265.0,212.0,3.5
38.0,235.0,2.0
308.0,1112.0,4.0
201.0,3.0,2.0
112.0,214.0,2.0
1441.0,13.0,4.0
465.0,9.0,3.0
428.0,255.0,4.0
658.0,215.0,3.0
905.0,217.0,3.0
959.0,205.0,3.0
530.0,255.0,3.5
1233.0,239.0,1.5
1478.0,248.0,3.5
537.0,234.0,2.0
1505.0,234.0,3.0
739.0,589.0,2.0
243.0,234.0,2.5
810.0,206.0,3.5
1039.0,137.0,2.5
231.0,207.0,1.0
877.0,17.0,3.0
550.0,239.0,1.5
835.0,9.0,4.0
166.0,257.0,1.0
504.0,17.0,3.0
346.0,6.0,4.0
1003.0,251.0,2.0
1138.0,245.0,3.5
192.0,17.0,3.0
323.0,425.0,3.5
404.0,253.0,4.0
168.0,3.0,3.0
1472.0,10.0,4.0
1250.0,219.0,2.0
1414.0,205.0,2.0
1288.0,746.0,4.0
280.0,207.0,1.0
569.0,245.0,2.5
426.0,215.0,2.0
883.0,1644.0,3.5
147.0,246.0,2.5
128.0,210.0,1.0
1202.0,216.0,4.0
1437.0,512.0,4.0
1420.0,214.0,4.0
891.0,1092.0,3.5
1157.0,1029.0,2.0
1155.0,210.0,2.0
243.0,9.0,3.0
588.0,674.0,2.5
46.0,251.0,4.0
509.0,278.0,2.5
921.0,8.0,3.0
727.0,3.0,3.5
821.0,244.0,4.0
1157.0,250.0,3.5
831.0,241.0,3.5
817.0,247.0,3.5
317.0,12.0,2.0
1348.0,7.0,3.5
199.0,8.0,2.0
1046.0,234.0,4.0
530.0,4.0,4.0
1157.0,983.0,2.5
540.0,257.0,3.0
1000.0,255.0,2.5
1175.0,213.0,1.5
1470.0,205.0,3.5
1038.0,3.0,2.5
1109.0,210.0,3.0
21.0,248.0,4.0
817.0,256.0,4.0
1375.0,8.0,2.5
1261.0,216.0,2.0
898.0,442.0,2.5
1149.0,239.0,3.0
272.0,516.0,3.0
797.0,217.0,2.5
445.0,215.0,1.0
1147.0,923.0,2.0
366.0,1.0,3.5
490.0,234.0,2.5
1257.0,250.0,4.0
33.0,12.0,2.5
762.0,216.0,3.5
330.0,121.0,3.5
677.0,210.0,3.5
86.0,253.0,4.0
1037.0,236.0,3.5
272.0,990.0,2.0
26.0,260.0,1.0
1499.0,9.0,4.0
171.0,10.0,4.0
557.0,243.0,1.5
522.0,13.0,2.0
536.0,233.0,3.0
966.0,2.0,3.5
1249.0,120.0,3.5
1386.0,31.0,0.5
1462.0,217.0,3.0
174.0,243.0,1.5
270.0,207.0,2.5
777.0,245.0,3.0
825.0,318.0,4.0
428.0,3.0,4.0
1342.0,211.0,4.0
160.0,1.0,3.0
929.0,10.0,1.0
587.0,948.0,4.0
3.0,48.0,4.0
548.0,215.0,3.5
578.0,1037.0,2.5
466.0,2.0,4.0
367.0,2.0,3.0
1062.0,11.0,3.5
1046.0,217.0,2.5
1478.0,2060.0,1.0
291.0,3.0,3.0
668.0,211.0,4.0
345.0,5.0,2.0
598.0,11.0,4.0
1383.0,343.0,4.0
969.0,866.0,3.0
1147.0,480.0,2.5
280.0,244.0,1.0
958.0,216.0,2.0
969.0,1750.0,2.0
167.0,2.0,3.5
50.0,216.0,3.0
969.0,265.0,2.5
852.0,248.0,2.0
793.0,256.0,4.0
223.0,234.0,3.5
1043.0,207.0,2.0
1175.0,253.0,2.5
918.0,206.0,4.0
1146.0,1.0,3.5
626.0,250.0,4.0
1475.0,210.0,2.5
1481.0,2061.0,3.0
807.0,236.0,3.5
1236.0,255.0,2.5
411.0,213.0,4.0
1153.0,206.0,3.0
729.0,249.0,1.5
1474.0,219.0,3.0
1152.0,12.0,1.0
137.0,211.0,3.5
613.0,4.0,3.5
648.0,236.0,3.0
1132.0,211.0,3.0
86.0,234.0,4.0
487.0,213.0,3.0
960.0,5.0,4.0
425.0,17.0,1.5
900.0,207.0,3.0
1451.0,251.0,3.0
1141.0,10.0,4.0
378.0,251.0,3.5
1359.0,17.0,4.0
1039.0,1829.0,1.5
588.0,714.0,3.0
1153.0,481.0,4.0
1363.0,213.0,3.5
935.0,215.0,3.5
1162.0,206.0,3.5
537.0,254.0,2.5
960.0,17.0,4.0
1502.0,211.0,3.5
1213.0,239.0,3.0
849.0,585.0,2.5
1475.0,243.0,2.0
1386.0,584.0,0.5
1126.0,254.0,3.5
510.0,1160.0,2.5
389.0,254.0,2.0
1295.0,252.0,0.5
1034.0,1817.0,3.0
557.0,210.0,2.5
1454.0,212.0,2.5
489.0,835.0,3.0
401.0,3.0,3.5
1072.0,239.0,1.0
1252.0,239.0,2.5
836.0,257.0,2.5
766.0,5.0,3.0
401.0,214.0,3.0
1238.0,255.0,3.0
328.0,1.0,4.0
1491.0,596.0,0.5
299.0,255.0,1.5
896.0,236.0,4.0
1081.0,2.0,4.0
330.0,7.0,2.0
1464.0,217.0,1.5
965.0,683.0,2.0
1034.0,434.0,3.0
68.0,212.0,4.0
450.0,1.0,3.0
600.0,3.0,3.5
1203.0,5.0,3.5
537.0,244.0,3.0
323.0,398.0,3.0
528.0,219.0,2.5
1066.0,207.0,4.0
617.0,251.0,3.0
1288.0,4.0,3.0
874.0,248.0,3.0
980.0,215.0,4.0
1478.0,5.0,2.0
540.0,253.0,4.0
191.0,1.0,4.0
1279.0,205.0,3.5
1295.0,84.0,1.5
167.0,220.0,3.0
1491.0,236.0,4.0
491.0,12.0,3.0
171.0,8.0,4.0
136.0,651.0,4.0
761.0,220.0,4.0
645.0,4.0,3.0
1417.0,432.0,3.5
1230.0,10.0,2.0
70.0,11.0,4.0
257.0,7.0,4.0
1153.0,160.0,4.0
96.0,256.0,3.5
685.0,3.0,1.0
151.0,207.0,4.0
840.0,207.0,4.0
500.0,257.0,3.5
1437.0,59.0,3.5
985.0,234.0,3.5
713.0,8.0,3.5
1073.0,215.0,3.5
1241.0,212.0,4.0
958.0,5.0,2.0
1024.0,206.0,2.0
918.0,245.0,3.0
477.0,239.0,2.5
1071.0,213.0,3.5
739.0,434.0,4.0
250.0,248.0,4.0
1361.0,215.0,3.5
1428.0,214.0,3.0
1199.0,12.0,4.0
1061.0,218.0,1.5
1187.0,1898.0,3.5
633.0,206.0,4.0
1018.0,1799.0,3.0
459.0,248.0,2.5
642.0,214.0,2.5
841.0,1566.0,4.0
1335.0,121.0,2.5
673.0,250.0,2.0
784.0,216.0,3.0
365.0,250.0,4.0
815.0,217.0,0.5
427.0,8.0,3.0
212.0,215.0,4.0
626.0,499.0,2.5
1039.0,1831.0,3.5
1108.0,239.0,0.5
1258.0,216.0,3.0
380.0,235.0,2.5
1465.0,239.0,4.0
1115.0,121.0,3.0
137.0,3.0,3.0
535.0,253.0,3.5
204.0,212.0,4.0
1157.0,656.0,3.5
129.0,10.0,3.5
479.0,913.0,4.0
1464.0,245.0,1.5
502.0,239.0,3.0
851.0,247.0,2.0
137.0,7.0,3.0
866.0,207.0,2.5
205.0,213.0,2.5
506.0,253.0,3.5
823.0,7.0,1.5
83.0,213.0,3.5
171.0,210.0,3.0
626.0,1033.0,3.5
1187.0,286.0,3.0
1304.0,235.0,1.0
969.0,1682.0,2.0
1308.0,255.0,3.0
199.0,849.0,2.5
955.0,10.0,3.0
1187.0,250.0,3.5
616.0,17.0,3.5
487.0,244.0,3.0
73.0,6.0,2.5
1214.0,244.0,3.0
1101.0,214.0,2.5
645.0,13.0,2.0
1175.0,244.0,2.5
367.0,6.0,3.0
1406.0,866.0,3.5
1124.0,253.0,1.5
1489.0,212.0,4.0
465.0,2.0,2.5
243.0,923.0,3.0
1147.0,680.0,2.5
1127.0,219.0,4.0
84.0,2.0,4.0
197.0,254.0,3.0
945.0,4.0,4.0
335.0,12.0,4.0
1342.0,236.0,3.5
673.0,246.0,2.5
1371.0,241.0,3.5
1366.0,245.0,3.0
139.0,256.0,3.0
401.0,257.0,3.5
198.0,249.0,4.0
81.0,537.0,3.0
1210.0,17.0,3.0
727.0,1.0,3.5
790.0,210.0,4.0
838.0,5.0,2.0
972.0,257.0,3.0
1216.0,11.0,4.0
56.0,278.0,4.0
833.0,11.0,4.0
193.0,2.0,2.5
1286.0,1925.0,4.0
424.0,121.0,4.0
1451.0,257.0,2.5
293.0,215.0,3.5
1389.0,215.0,3.5
926.0,13.0,4.0
1499.0,2.0,2.5
984.0,250.0,3.0
776.0,11.0,1.0
196.0,207.0,0.5
727.0,250.0,3.5
348.0,215.0,3.0
774.0,241.0,3.0
914.0,211.0,4.0
774.0,1.0,4.0
156.0,213.0,2.5
1286.0,3.0,4.0
1492.0,9.0,4.0
1388.0,6.0,2.5
1430.0,249.0,2.0
128.0,257.0,1.0
590.0,216.0,2.5
890.0,13.0,3.5
672.0,9.0,3.0
658.0,220.0,3.5
125.0,253.0,4.0
316.0,254.0,0.5
1439.0,11.0,4.0
437.0,207.0,2.5
619.0,270.0,3.0
825.0,400.0,3.0
280.0,252.0,1.5
639.0,12.0,2.5
1108.0,210.0,4.0
611.0,211.0,1.5
812.0,808.0,3.0
99.0,10.0,2.0
152.0,8.0,4.0
1454.0,8.0,2.5
1406.0,1359.0,3.5
869.0,205.0,3.5
628.0,216.0,3.5
299.0,214.0,3.0
535.0,233.0,3.0
918.0,234.0,2.5
274.0,255.0,4.0
867.0,17.0,3.5
451.0,234.0,2.5
603.0,3.0,3.5
1127.0,210.0,2.0
508.0,966.0,2.5
1152.0,246.0,4.0
842.0,1093.0,2.0
629.0,215.0,2.5
836.0,215.0,4.0
317.0,653.0,3.5
271.0,12.0,1.0
1496.0,1945.0,3.0
1188.0,210.0,2.5
892.0,733.0,3.5
114.0,7.0,3.0
455.0,207.0,2.5
652.0,212.0,2.5
829.0,235.0,3.0
1361.0,17.0,3.0
696.0,7.0,2.5
1272.0,236.0,3.5
205.0,235.0,4.0
127.0,213.0,1.0
1462.0,215.0,2.5
533.0,314.0,3.0
971.0,2.0,2.0
386.0,213.0,3.0
1263.0,17.0,3.0
1200.0,1930.0,3.0
1158.0,206.0,3.5
533.0,545.0,4.0
702.0,1044.0,3.5
146.0,244.0,1.0
1312.0,13.0,3.0
303.0,211.0,1.0
675.0,252.0,3.5
209.0,256.0,2.5
571.0,206.0,4.0
476.0,11.0,3.0
1304.0,257.0,4.0
1212.0,675.0,4.0
990.0,239.0,3.5
1253.0,11.0,4.0
797.0,251.0,3.0
1018.0,1796.0,4.0
1039.0,1452.0,2.0
1141.0,239.0,3.5
1453.0,217.0,3.5
206.0,249.0,2.0
842.0,7.0,2.5
272.0,1014.0,3.0
547.0,243.0,1.0
137.0,17.0,4.0
539.0,220.0,3.0
1446.0,216.0,3.5
1478.0,6.0,2.5
1448.0,251.0,4.0
1115.0,10.0,2.5
788.0,247.0,3.0
794.0,254.0,3.0
477.0,12.0,1.5
506.0,477.0,3.0
651.0,7.0,3.0
91.0,558.0,4.0
1486.0,239.0,3.5
272.0,996.0,1.5
320.0,213.0,3.0
1382.0,247.0,3.0
452.0,249.0,4.0
1430.0,211.0,1.5
517.0,17.0,2.5
1142.0,215.0,3.5
1286.0,220.0,3.0
1199.0,251.0,4.0
698.0,17.0,4.0
1491.0,1658.0,2.5
424.0,241.0,4.0
1429.0,13.0,4.0
208.0,12.0,2.0
1018.0,1264.0,2.5
1075.0,2.0,2.5
452.0,257.0,3.5
136.0,373.0,3.0
331.0,215.0,3.5
630.0,7.0,4.0
1461.0,5.0,3.0
1050.0,207.0,2.5
92.0,213.0,3.5
55.0,212.0,4.0
323.0,715.0,3.0
188.0,831.0,4.0
1187.0,249.0,3.5
1304.0,234.0,2.0
795.0,233.0,3.0
1046.0,210.0,2.0
154.0,12.0,2.5
1073.0,220.0,4.0
1157.0,148.0,3.5
466.0,234.0,3.5
948.0,7.0,3.5
775.0,17.0,1.5
817.0,239.0,4.0
500.0,212.0,3.5
92.0,1.0,3.0
905.0,248.0,2.5
842.0,214.0,2.0
813.0,1554.0,0.5
518.0,205.0,4.0
1034.0,335.0,3.5
293.0,246.0,3.5
1406.0,321.0,2.0
16.0,2.0,4.0
864.0,1.0,1.0
672.0,253.0,3.5
509.0,148.0,3.0
25.0,10.0,2.0
1284.0,255.0,3.0
1342.0,599.0,2.0
469.0,17.0,2.0
1375.0,13.0,3.5
1232.0,207.0,3.0
160.0,254.0,3.5
1451.0,243.0,2.0
999.0,17.0,4.0
1286.0,2.0,2.5
800.0,247.0,2.0
874.0,8.0,3.5
36.0,250.0,3.5
905.0,84.0,3.5
335.0,239.0,3.0
115.0,212.0,3.5
1430.0,233.0,1.5
1202.0,212.0,2.5
331.0,11.0,4.0
981.0,11.0,3.0
204.0,213.0,4.0
874.0,216.0,3.0
559.0,246.0,3.5
842.0,254.0,0.5
352.0,219.0,4.0
1209.0,235.0,3.5
814.0,6.0,3.5
308.0,1099.0,3.5
311.0,3.0,3.5
533.0,589.0,2.5
1202.0,11.0,3.0
308.0,743.0,0.5
902.0,11.0,4.0
663.0,219.0,2.5
991.0,206.0,3.0
670.0,714.0,3.5
1505.0,13.0,2.0
1228.0,248.0,1.5
350.0,241.0,4.0
1157.0,8.0,3.0
1159.0,205.0,3.5
669.0,246.0,4.0
299.0,13.0,4.0
1437.0,1559.0,4.0
505.0,213.0,3.5
845.0,1604.0,3.0
1438.0,253.0,1.0
1150.0,3.0,3.0
1440.0,3.0,3.0
813.0,8.0,3.0
1039.0,476.0,4.0
847.0,217.0,3.0
1027.0,215.0,3.0
1252.0,216.0,3.0
202.0,244.0,3.5
530.0,249.0,4.0
515.0,257.0,2.0
204.0,217.0,4.0
272.0,8.0,3.5
1199.0,880.0,3.5
768.0,254.0,1.5
237.0,7.0,2.5
322.0,217.0,4.0
199.0,895.0,0.5
1461.0,245.0,3.5
386.0,251.0,3.5
1458.0,215.0,1.0
406.0,211.0,3.5
1483.0,249.0,3.0
202.0,214.0,2.0
172.0,207.0,4.0
302.0,210.0,3.0
505.0,255.0,0.5
969.0,1685.0,2.5
245.0,84.0,3.0
900.0,251.0,2.0
938.0,1247.0,3.5
601.0,244.0,3.5
245.0,252.0,3.0
557.0,246.0,3.5
988.0,251.0,2.5
1372.0,13.0,4.0
670.0,1439.0,3.5
1231.0,205.0,3.0
730.0,256.0,4.0
84.0,235.0,3.5
72.0,234.0,4.0
121.0,206.0,3.0
26.0,11.0,3.0
274.0,7.0,4.0
670.0,215.0,3.5
139.0,84.0,3.0
176.0,245.0,3.5
1087.0,1.0,3.5
566.0,235.0,2.0
1416.0,84.0,3.5
988.0,245.0,2.5
1152.0,255.0,3.0
50.0,206.0,4.0
1247.0,787.0,4.0
468.0,13.0,3.5
349.0,249.0,3.5
670.0,1424.0,3.0
127.0,614.0,2.5
1501.0,245.0,1.0
420.0,245.0,3.0
78.0,353.0,3.0
952.0,207.0,4.0
1095.0,248.0,4.0
1157.0,434.0,3.5
351.0,257.0,4.0
318.0,239.0,3.0
172.0,255.0,4.0
248.0,8.0,3.0
1454.0,216.0,1.0
949.0,207.0,3.0
424.0,246.0,4.0
571.0,253.0,3.5
1073.0,246.0,3.5
3.0,178.0,4.0
1244.0,17.0,4.0
550.0,270.0,0.5
734.0,247.0,3.0
21.0,255.0,4.0
365.0,246.0,4.0
1201.0,253.0,2.5
199.0,490.0,2.0
836.0,256.0,3.0
121.0,121.0,3.5
1105.0,5.0,3.0
1158.0,244.0,3.0
969.0,1709.0,3.0
393.0,246.0,4.0
235.0,215.0,3.0
129.0,3.0,4.0
567.0,205.0,3.0
513.0,236.0,3.5
842.0,1077.0,3.5
588.0,673.0,2.0
821.0,216.0,3.5
79.0,475.0,4.0
1199.0,234.0,3.0
1431.0,3.0,2.0
185.0,243.0,4.0
667.0,213.0,0.5
616.0,207.0,3.0
1284.0,250.0,3.5
183.0,248.0,4.0
1198.0,205.0,3.5
630.0,211.0,4.0
1129.0,1.0,3.5
849.0,832.0,2.5
1062.0,216.0,3.5
1458.0,235.0,4.0
330.0,216.0,4.0
515.0,214.0,4.0
1393.0,17.0,4.0
155.0,236.0,2.0
965.0,1679.0,3.0
1449.0,235.0,3.5
670.0,1137.0,2.5
169.0,4.0,2.0
920.0,11.0,4.0
56.0,121.0,0.5
1458.0,84.0,4.0
464.0,1.0,4.0
1475.0,7.0,3.5
111.0,84.0,2.0
570.0,249.0,4.0
274.0,247.0,4.0
1027.0,5.0,4.0
1039.0,839.0,1.5
632.0,9.0,4.0
1142.0,6.0,4.0
1045.0,255.0,1.0
533.0,392.0,4.0
29.0,302.0,3.5
1469.0,216.0,3.5
829.0,4.0,1.5
138.0,236.0,3.0
355.0,10.0,3.0
678.0,251.0,3.0
1231.0,12.0,3.0
321.0,9.0,3.5
1187.0,130.0,3.0
536.0,12.0,3.0
890.0,9.0,4.0
780.0,13.0,3.5
662.0,511.0,4.0
1252.0,210.0,3.0
524.0,525.0,4.0
738.0,245.0,4.0
567.0,219.0,3.5
930.0,10.0,4.0
1089.0,5.0,3.0
907.0,211.0,2.5
406.0,9.0,4.0
1014.0,214.0,2.5
161.0,31.0,3.0
773.0,589.0,4.0
1297.0,219.0,3.0
188.0,827.0,4.0
30.0,257.0,4.0
633.0,239.0,4.0
192.0,432.0,4.0
842.0,638.0,3.5
1115.0,207.0,4.0
907.0,255.0,2.5
739.0,588.0,3.0
1502.0,235.0,2.0
1249.0,156.0,0.5
1386.0,809.0,3.5
877.0,254.0,3.0
1104.0,622.0,3.5
1212.0,1832.0,1.5
338.0,7.0,3.5
21.0,211.0,4.0
958.0,6.0,1.5
1.0,9.0,2.5
800.0,253.0,4.0
202.0,248.0,3.5
1095.0,206.0,2.5
380.0,1.0,3.5
314.0,11.0,3.5
595.0,1.0,4.0
160.0,2.0,3.5
1431.0,233.0,3.5
206.0,8.0,4.0
272.0,73.0,2.5
209.0,236.0,2.5
1085.0,239.0,2.5
1317.0,13.0,3.0
1366.0,7.0,3.0
161.0,453.0,2.5
1252.0,213.0,3.5
1274.0,246.0,2.5
1416.0,214.0,3.5
1039.0,599.0,1.5
161.0,528.0,3.0
1186.0,205.0,2.0
1130.0,6.0,3.5
526.0,121.0,0.5
628.0,213.0,3.5
905.0,239.0,3.0
1425.0,244.0,3.0
1420.0,241.0,3.0
896.0,252.0,4.0
249.0,207.0,3.0
273.0,250.0,3.5
334.0,1.0,3.5
1049.0,12.0,1.5
53.0,6.0,3.5
845.0,207.0,4.0
313.0,250.0,3.5
562.0,4.0,3.5
670.0,1146.0,2.0
1081.0,215.0,0.5
666.0,3.0,2.0
323.0,699.0,4.0
433.0,1263.0,4.0
1053.0,2.0,4.0
761.0,248.0,4.0
787.0,207.0,1.5
272.0,976.0,3.5
1193.0,234.0,3.0
702.0,991.0,1.0
178.0,256.0,1.5
348.0,121.0,3.0
384.0,205.0,0.5
320.0,1179.0,4.0
571.0,220.0,4.0
781.0,210.0,3.5
190.0,247.0,2.0
61.0,1.0,2.5
805.0,10.0,2.0
224.0,257.0,3.5
1295.0,1.0,2.0
631.0,254.0,3.5
272.0,738.0,2.5
568.0,257.0,2.0
1287.0,5.0,3.5
1041.0,274.0,4.0
78.0,370.0,3.5
737.0,254.0,1.0
614.0,212.0,3.0
1248.0,239.0,4.0
842.0,235.0,2.0
750.0,217.0,0.5
136.0,621.0,4.0
1439.0,121.0,3.0
79.0,391.0,2.5
1200.0,1748.0,3.0
629.0,121.0,3.0
824.0,249.0,3.0
1382.0,2035.0,4.0
626.0,805.0,4.0
185.0,11.0,3.5
669.0,247.0,3.0
1273.0,207.0,2.0
1080.0,207.0,3.0
1272.0,207.0,2.0
494.0,253.0,4.0
281.0,216.0,3.5
128.0,213.0,2.0
1215.0,219.0,2.5
439.0,217.0,3.0
1162.0,9.0,1.5
